Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Contender 4.5+,Pool A,1,Single game,Closed on Sundays,Snow Angels,Closed on Sundays,21,12,,,,,Brooks Anderson,Ian Timan,,Mason Weaver,Jacob Pogan,
Pool Play,Contender 4.5+,Pool A,1,Single game,Land Dolphins,Blondeberry Fwango,Land Dolphins,21,7,,,,,James Brock,Nathan Benjamin,,David Aschenbrenner,Matt Aschenbrenner,
Pool Play,Contender 4.5+,Pool B,1,Single game,What the flick?,The Cutlers,What the flick?,21,16,,,,,Joren Rudzitis,Taaron Rudzitis,,Seth Cutler,Russell Cutler,
Pool Play,Contender 4.5+,Pool B,1,Single game,Ballbarians,Deep Dive,Ballbarians,21,18,,,,,Brent Summers,Isaiah Hillman,,Hayden Carlson,Maciah Aldrich,
Pool Play,Contender 4.5+,Pool C,1,Single game,1more,IPausedMyGame2BeHere,1more,21,19,,,,,Zak Kovatch,ty fields,,Gabe Gabrovsek,Thomas Metz`,
Pool Play,Contender 4.5+,Pool C,1,Single game,Renaissance,Rotato Potato,Rotato Potato,23,25,,,,,Rohil Senapati,Brandon Tice,,Jonathan Saysamone,Charlie Freeman,
Pool Play,Contender 4.5+,Pool D,1,Single game,Get Milked,Sloppy sets,Get Milked,21,6,,,,,Drew Banziger,Izayah Gibson,,Braden Eaton,Xander Bunn,
Pool Play,Contender 4.5+,Pool D,1,Single game,Bremner/Semke,Brown Car,Bremner/Semke,21,14,,,,,Wyatt Semke,Chase Bremner,,Tyler Brown,Carson Ledford,
Pool Play,Contender 4.5+,Pool E,1,Single game,Score check?,Bert & Ernie,Bert & Ernie,19,21,,,,,Noah Johnson,Luke Hale,,Robert Porter,Diego Ramirez,
Pool Play,Contender 4.5+,Pool E,1,Single game,Bring out the whole ocean,Speedy Snails,Bring out the whole ocean,21,17,,,,,Ian Lane,Declan Brown,,Cameron Ohashi,Aman Khemka,
