Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Women's Advanced 4.0+,Pool A,3,Single game,"VV Munchkins ",Royalty,Royalty,14,21,,,,,Olivia Jenki,Allie Foster,,Laurence Vallée,Katie Pierson,
Pool Play,Women's Advanced 4.0+,Pool A,3,Single game,angst,Tea Time,angst,22,20,,,,,Sarah Allen,Kalin Morgan,,Lou Washburn,Joelle Nguyen,
Pool Play,Women's Advanced 4.0+,Pool B,3,Single game,Space Monkeys 🚀🐒,Phan/Raber,Phan/Raber,17,21,,,,,Rafaela Bastos,Stef Ding,,Delanie Raber,Katheleen Phan,
Pool Play,Women's Advanced 4.0+,Pool B,3,Single game,Blind Date,Cheesin,Blind Date,21,11,,,,,Antonia Dreiling,Katrina Gabriella,,Bel Belvedere,Amanda Jamieson,
Pool Play,Women's Advanced 4.0+,Pool C,3,Single game,Ruach,Loopy Juice,Ruach,21,5,,,,,Bekah Smith,Julia Brochu,,Lourna Szabanos,Kate B,
Pool Play,Women's Advanced 4.0+,Pool C,3,Single game,Tessa & Lyd,Your Mom,Tessa & Lyd,21,17,,,,,Lydia Malone,Tessa White,,Anna Lucas,Alyssa Drain,
Pool Play,Women's Advanced 4.0+,Pool D,3,Single game,THE BOYS,Sharing is Caring,THE BOYS,21,15,,,,,Jaime Cunningham,Sylvia Dean,,Meagan Bown,Adrianna Grothause,
Pool Play,Women's Advanced 4.0+,Pool D,3,Single game,Juice,:-D,:-D,11,21,,,,,Janey Rubin,Rachel Dolan,,Carina Kuo,Tung Lin,
Pool Play,Women's Advanced 4.0+,Pool A,4,Single game,"VV Munchkins ",Tea Time,"VV Munchkins ",21,14,,,,,Olivia Jenki,Allie Foster,,Lou Washburn,Joelle Nguyen,
Pool Play,Women's Advanced 4.0+,Pool A,4,Single game,Royalty,angst,Royalty,21,18,,,,,Laurence Vallée,Katie Pierson,,Sarah Allen,Kalin Morgan,
Pool Play,Women's Advanced 4.0+,Pool B,4,Single game,Space Monkeys 🚀🐒,Cheesin,Space Monkeys 🚀🐒,21,11,,,,,Rafaela Bastos,Stef Ding,,Bel Belvedere,Amanda Jamieson,
Pool Play,Women's Advanced 4.0+,Pool B,4,Single game,Phan/Raber,Blind Date,Phan/Raber,21,10,,,,,Delanie Raber,Katheleen Phan,,Antonia Dreiling,Katrina Gabriella,
Pool Play,Women's Advanced 4.0+,Pool C,4,Single game,Ruach,Your Mom,Ruach,21,5,,,,,Bekah Smith,Julia Brochu,,Anna Lucas,Alyssa Drain,
Pool Play,Women's Advanced 4.0+,Pool C,4,Single game,Loopy Juice,Tessa & Lyd,Loopy Juice,21,11,,,,,Lourna Szabanos,Kate B,,Lydia Malone,Tessa White,
Pool Play,Women's Advanced 4.0+,Pool D,4,Single game,THE BOYS,:-D,THE BOYS,21,18,,,,,Jaime Cunningham,Sylvia Dean,,Carina Kuo,Tung Lin,
Pool Play,Women's Advanced 4.0+,Pool D,4,Single game,Sharing is Caring,Juice,Sharing is Caring,21,15,,,,,Meagan Bown,Adrianna Grothause,,Janey Rubin,Rachel Dolan,
Pool Play,Women's Advanced 4.0+,Pool A,5,Single game,"VV Munchkins ",angst,angst,24,25,,,,,Olivia Jenki,Allie Foster,,Sarah Allen,Kalin Morgan,
Pool Play,Women's Advanced 4.0+,Pool A,5,Single game,Royalty,Tea Time,Royalty,21,14,,,,,Laurence Vallée,Katie Pierson,,Lou Washburn,Joelle Nguyen,
Pool Play,Women's Advanced 4.0+,Pool B,5,Single game,Space Monkeys 🚀🐒,Blind Date,Space Monkeys 🚀🐒,21,10,,,,,Rafaela Bastos,Stef Ding,,Antonia Dreiling,Katrina Gabriella,
Pool Play,Women's Advanced 4.0+,Pool B,5,Single game,Phan/Raber,Cheesin,Phan/Raber,21,17,,,,,Delanie Raber,Katheleen Phan,,Bel Belvedere,Amanda Jamieson,
Pool Play,Women's Advanced 4.0+,Pool C,5,Single game,Ruach,Tessa & Lyd,Ruach,21,9,,,,,Bekah Smith,Julia Brochu,,Lydia Malone,Tessa White,
Pool Play,Women's Advanced 4.0+,Pool C,5,Single game,Loopy Juice,Your Mom,Loopy Juice,23,21,,,,,Lourna Szabanos,Kate B,,Anna Lucas,Alyssa Drain,
Pool Play,Women's Advanced 4.0+,Pool D,5,Single game,THE BOYS,Juice,THE BOYS,21,9,,,,,Jaime Cunningham,Sylvia Dean,,Janey Rubin,Rachel Dolan,
Pool Play,Women's Advanced 4.0+,Pool D,5,Single game,Sharing is Caring,:-D,Sharing is Caring,21,10,,,,,Meagan Bown,Adrianna Grothause,,Carina Kuo,Tung Lin,
Pool Play,Women's Advanced 4.0+,Pool A,6,Single game,"VV Munchkins ",Royalty,Royalty,18,21,,,,,Olivia Jenki,Allie Foster,,Laurence Vallée,Katie Pierson,
Pool Play,Women's Advanced 4.0+,Pool A,6,Single game,angst,Tea Time,Tea Time,12,21,,,,,Sarah Allen,Kalin Morgan,,Lou Washburn,Joelle Nguyen,
Pool Play,Women's Advanced 4.0+,Pool B,6,Single game,Space Monkeys 🚀🐒,Phan/Raber,Phan/Raber,19,21,,,,,Rafaela Bastos,Stef Ding,,Delanie Raber,Katheleen Phan,
Pool Play,Women's Advanced 4.0+,Pool B,6,Single game,Blind Date,Cheesin,Blind Date,21,13,,,,,Antonia Dreiling,Katrina Gabriella,,Bel Belvedere,Amanda Jamieson,
Pool Play,Women's Advanced 4.0+,Pool C,6,Single game,Ruach,Loopy Juice,Ruach,21,12,,,,,Bekah Smith,Julia Brochu,,Lourna Szabanos,Kate B,
Pool Play,Women's Advanced 4.0+,Pool C,6,Single game,Tessa & Lyd,Your Mom,Tessa & Lyd,21,19,,,,,Lydia Malone,Tessa White,,Anna Lucas,Alyssa Drain,
Pool Play,Women's Advanced 4.0+,Pool D,6,Single game,THE BOYS,Sharing is Caring,Sharing is Caring,18,21,,,,,Jaime Cunningham,Sylvia Dean,,Meagan Bown,Adrianna Grothause,
Pool Play,Women's Advanced 4.0+,Pool D,6,Single game,Juice,:-D,:-D,14,21,,,,,Janey Rubin,Rachel Dolan,,Carina Kuo,Tung Lin,
Bracket Play,Women's Advanced 4.0+,Bracket A,Round of 16,Best of 3,Royalty,Juice,Royalty,21,7,21,7,,,Laurence Vallée,Katie Pierson,,Janey Rubin,Rachel Dolan,
Bracket Play,Women's Advanced 4.0+,Bracket A,Round of 16,Best of 3,"VV Munchkins ",Cheesin,"VV Munchkins ",21,11,21,16,,,Olivia Jenki,Allie Foster,,Bel Belvedere,Amanda Jamieson,
Bracket Play,Women's Advanced 4.0+,Bracket A,Round of 16,Best of 3,angst,Your Mom,angst,21,7,21,11,,,Sarah Allen,Kalin Morgan,,Anna Lucas,Alyssa Drain,
Bracket Play,Women's Advanced 4.0+,Bracket A,Round of 16,Best of 3,Tea Time,Tessa & Lyd,Tea Time,21,10,21,6,,,Lou Washburn,Joelle Nguyen,,Lydia Malone,Tessa White,
Bracket Play,Women's Advanced 4.0+,Bracket A,Round of 16,Best of 3,Ruach,Blind Date,Ruach,21,11,21,9,,,Bekah Smith,Julia Brochu,,Antonia Dreiling,Katrina Gabriella,
Bracket Play,Women's Advanced 4.0+,Bracket A,Round of 16,Best of 3,Phan/Raber,:-D,Phan/Raber,21,16,21,19,,,Delanie Raber,Katheleen Phan,,Carina Kuo,Tung Lin,
Bracket Play,Women's Advanced 4.0+,Bracket A,Round of 16,Best of 3,THE BOYS,Loopy Juice,THE BOYS,21,10,21,11,,,Jaime Cunningham,Sylvia Dean,,Lourna Szabanos,Kate B,
Bracket Play,Women's Advanced 4.0+,Bracket A,Round of 16,Best of 3,Sharing is Caring,Space Monkeys 🚀🐒,Space Monkeys 🚀🐒,11,21,17,21,,,Meagan Bown,Adrianna Grothause,,Rafaela Bastos,Stef Ding,
Bracket Play,Women's Advanced 4.0+,Bracket A,Quarter-final,Best of 3,Royalty,Space Monkeys 🚀🐒,Royalty,21,15,21,16,,,Laurence Vallée,Katie Pierson,,Rafaela Bastos,Stef Ding,
Bracket Play,Women's Advanced 4.0+,Bracket A,Quarter-final,Best of 3,"VV Munchkins ",THE BOYS,"VV Munchkins ",21,18,21,18,,,Olivia Jenki,Allie Foster,,Jaime Cunningham,Sylvia Dean,
Bracket Play,Women's Advanced 4.0+,Bracket A,Quarter-final,Best of 3,angst,Phan/Raber,angst,21,14,21,10,,,Sarah Allen,Kalin Morgan,,Delanie Raber,Katheleen Phan,
Bracket Play,Women's Advanced 4.0+,Bracket A,Quarter-final,Best of 3,Tea Time,Ruach,Tea Time,22,24,23,21,21,8,Lou Washburn,Joelle Nguyen,,Bekah Smith,Julia Brochu,
Bracket Play,Women's Advanced 4.0+,Bracket A,P9: Quarter-final,Single game,Sharing is Caring,Juice,Sharing is Caring,21,14,,,,,Meagan Bown,Adrianna Grothause,,Janey Rubin,Rachel Dolan,
Bracket Play,Women's Advanced 4.0+,Bracket A,P9: Quarter-final,Single game,Loopy Juice,Cheesin,Loopy Juice,22,20,,,,,Lourna Szabanos,Kate B,,Bel Belvedere,Amanda Jamieson,
Bracket Play,Women's Advanced 4.0+,Bracket A,P9: Quarter-final,Single game,Blind Date,Tessa & Lyd,Blind Date,0,-2,,,,,Antonia Dreiling,Katrina Gabriella,,Lydia Malone,Tessa White,
Bracket Play,Women's Advanced 4.0+,Bracket A,Semi-final,Best of 3,Royalty,Tea Time,Royalty,21,19,21,15,,,Laurence Vallée,Katie Pierson,,Lou Washburn,Joelle Nguyen,
Bracket Play,Women's Advanced 4.0+,Bracket A,Semi-final,Best of 3,"VV Munchkins ",angst,"VV Munchkins ",18,21,21,18,22,20,Olivia Jenki,Allie Foster,,Sarah Allen,Kalin Morgan,
Bracket Play,Women's Advanced 4.0+,Bracket A,Final,Best of 3,Royalty,"VV Munchkins ","VV Munchkins ",0,1,0,1,,,Laurence Vallée,Katie Pierson,,Olivia Jenki,Allie Foster,
Bracket Play,Women's Advanced 4.0+,Bracket A,P3: Final,Best of 3,angst,Tea Time,angst,21,13,21,13,,,Sarah Allen,Kalin Morgan,,Lou Washburn,Joelle Nguyen,
Pool Play,Contender 4.5+,Pool A,1,Single game,elo hell,New England Hikers,elo hell,21,16,,,,,Rishab Jain,Jared Dean Katz,,Matthew Baugher,Wayne Charles,
Pool Play,Contender 4.5+,Pool A,1,Single game,Tidal Wave,Hokie Spikes,Hokie Spikes,15,21,,,,,Jasper Chapman,DaRyan Hoover,,Cody Miller,Brooks Weeks,
Pool Play,Contender 4.5+,Pool A,1,Single game,Kleenex Box,Z&B,Kleenex Box,21,16,,,,,Grant Yoder,Thomas Troyer,,Benjamin Gardiner,Zachary Amendola,
Pool Play,Contender 4.5+,Pool B,1,Single game,Gabay/Narayan,Pocket Rockets,Gabay/Narayan,21,11,,,,,Ethan Gabay,Jacob Narayan,,Jason Davis,Shawn Champion,
Pool Play,Contender 4.5+,Pool B,1,Single game,Happy Heffalumps,Twin Towers,Happy Heffalumps,21,8,,,,,Matt Catuccio,Michael Catuccio,,Jeb Kurtz,Matthew Muthler,
Pool Play,Contender 4.5+,Pool B,1,Single game,Let's Eat,Bread Winners,Let's Eat,21,10,,,,,Matthias Rolf,Dennis Wei,,Allen Hornberger,Mike Deedy,
Pool Play,Contender 4.5+,Pool C,1,Single game,Gauntlet,D1 A Squad,Gauntlet,21,15,,,,,Will Eckard,Nathan Montgomery,,Jake Hurst,Michael Moniz,
Pool Play,Contender 4.5+,Pool C,1,Single game,Cold Cuts 🥶,Put It in My Hand,Cold Cuts 🥶,21,8,,,,,JP Mitchell,Tim Daudelin,,Jason Woo,Matthew Tiongko,
Pool Play,Contender 4.5+,Pool C,1,Single game,Body Shots,FHA loners,Body Shots,21,4,,,,,Jackson Biggs,John Putney,,Patrick Fazzio,Kyle Keenan,
Pool Play,Contender 4.5+,Pool D,1,Single game,icedT,Spike Ballaz,icedT,21,15,,,,,Tiff Ding,Ty Fields,,Johnny Reis,Avery Murray,
Pool Play,Contender 4.5+,Pool D,1,Single game,Under 200,Keener’s Presidential Cabinet,Under 200,21,17,,,,,Garrett Blanchard,Logan Coffelt,,Luke Popadiuk,Kelton Raabe,
Pool Play,Contender 4.5+,Pool D,1,Single game,Falck - Drew,Hali Boys,Falck - Drew,21,16,,,,,Drew Ryder,Felipe Larroza,,Aquila Lee,Barnabas Lee,
Pool Play,Contender 4.5+,Pool E,1,Single game,Shrute farms,Wacky,Shrute farms,21,9,,,,,Elijah Katz,Zachary Troyer,,Jesse Showalter,Jared Yoder,
Pool Play,Contender 4.5+,Pool E,1,Single game,Electric Sense,The Boys,The Boys,19,21,,,,,Liam Keegan,Dan Burkert,,Nat Gillespie,Steven Pisano,
Pool Play,Contender 4.5+,Pool E,1,Single game,Caniac Combo,Fried Pork,Fried Pork,12,21,,,,,Ryan Lechner,Quin Houck,,Ryan Park,Lucas Hope,
Pool Play,Contender 4.5+,Pool F,1,Single game,55 BURGERS 55 FRIES 55 TACOS 55 PIES,Lunchtime Hustlers,55 BURGERS 55 FRIES 55 TACOS 55 PIES,21,7,,,,,Ian Lane,Nic Albornoz,,Robert Kang,Edmond Niu,
Pool Play,Contender 4.5+,Pool F,1,Single game,Buchanan/Wallace,"Slam squad ","Slam squad ",18,21,,,,,Carson Wallace,Aidan Buchanan,,"Chris  Brubaker ",Nathan Witmer,
Pool Play,Contender 4.5+,Pool F,1,Single game,2 Blue 2 Fog,Home Field Advantage,Home Field Advantage,12,21,,,,,Teo Horiuchi,Robert Griffith,,Sidney Mathues,Riley Nassour,
Pool Play,Contender 4.5+,Pool G,1,Single game,Wild Westchester Sharpshooters,Jesus is King,Wild Westchester Sharpshooters,21,5,,,,,Maxwell Riseman,Ethan Ferland,,Denver Leaman,Denver Leaman,
Pool Play,Contender 4.5+,Pool G,1,Single game,Contender? Hardly know her,peanut,Contender? Hardly know her,21,10,,,,,Henry Switz,Patrick Ffrench,,Sho M,Michael Ramsey,
Pool Play,Contender 4.5+,Pool G,1,Single game,Balloon Knots,Spikeburgh,Spikeburgh,17,21,,,,,Garrison Eaby,Landon Lewicki,,Riley Savastano,Alexander Tuller,
Pool Play,Contender 4.5+,Pool H,1,Single game,Old Hope,Thunder Buddies,Old Hope,21,9,,,,,Sam Diani,Mitchell Whelan,,Ian Lah,Jeremy Schneider,
Pool Play,Contender 4.5+,Pool H,1,Single game,The Golden Horde,Gimme Dat,The Golden Horde,25,24,,,,,Pierre-André Gaumond,Osama Khan,,Ben Ragozzine,Matt Lacadie,
Pool Play,Contender 4.5+,Pool H,1,Single game,Cooked,Falcon Filet,Cooked,21,17,,,,,Joey Battle,Drew Weaver,,Noah Yost,AJ Yoon,
Pool Play,Contender 4.5+,Pool I,1,Single game,Lunge Damage,American Gorilla,Lunge Damage,21,7,,,,,Justin Wang,Philip Cremer,,Brandon Henni,Thomas Gammer,
Pool Play,Contender 4.5+,Pool I,1,Single game,Ligma Lemons,W'S ONLY,W'S ONLY,11,21,,,,,Brandon Timonere,Ant Terrigno,,Jaden Weber,Conrad Wagler,
Pool Play,Contender 4.5+,Pool I,1,Single game,TRP VT B3,Harold and Kumar,TRP VT B3,21,12,,,,,Drew Keely,ian macdonald,,Jerry Hao,Arjun Venigalla,
Pool Play,Contender 4.5+,Pool J,1,Single game,Low Blows,Ball Fondlers,Low Blows,21,12,,,,,Kevin Chen,Jonathan Yuan,,Daniil Tuder,Yibin Han,
Pool Play,Contender 4.5+,Pool J,1,Single game,Fresh Cuts,Poo no Pee,Fresh Cuts,21,14,,,,,Mike Hamilton,Ethan Westfall,,Brandon Fung,rubin chang,
Pool Play,Contender 4.5+,Pool J,1,Single game,My 600lbs Life,Chaos Wizards,My 600lbs Life,21,16,,,,,Vince Vo,David Nara,,Troy Hernandez,Steven Graziano,
Pool Play,Contender 4.5+,Pool A,2,Single game,elo hell,Hokie Spikes,elo hell,21,19,,,,,Rishab Jain,Jared Dean Katz,,Cody Miller,Brooks Weeks,
Pool Play,Contender 4.5+,Pool A,2,Single game,Tidal Wave,Kleenex Box,Kleenex Box,15,21,,,,,Jasper Chapman,DaRyan Hoover,,Grant Yoder,Thomas Troyer,
Pool Play,Contender 4.5+,Pool A,2,Single game,Z&B,New England Hikers,Z&B,21,19,,,,,Benjamin Gardiner,Zachary Amendola,,Matthew Baugher,Wayne Charles,
Pool Play,Contender 4.5+,Pool B,2,Single game,Gabay/Narayan,Twin Towers,Gabay/Narayan,21,14,,,,,Ethan Gabay,Jacob Narayan,,Jeb Kurtz,Matthew Muthler,
Pool Play,Contender 4.5+,Pool B,2,Single game,Happy Heffalumps,Let's Eat,Let's Eat,19,21,,,,,Matt Catuccio,Michael Catuccio,,Matthias Rolf,Dennis Wei,
Pool Play,Contender 4.5+,Pool B,2,Single game,Bread Winners,Pocket Rockets,Bread Winners,21,15,,,,,Allen Hornberger,Mike Deedy,,Jason Davis,Shawn Champion,
Pool Play,Contender 4.5+,Pool C,2,Single game,Gauntlet,Put It in My Hand,Gauntlet,21,15,,,,,Will Eckard,Nathan Montgomery,,Jason Woo,Matthew Tiongko,
Pool Play,Contender 4.5+,Pool C,2,Single game,Cold Cuts 🥶,Body Shots,Body Shots,16,21,,,,,JP Mitchell,Tim Daudelin,,Jackson Biggs,John Putney,
Pool Play,Contender 4.5+,Pool C,2,Single game,FHA loners,D1 A Squad,D1 A Squad,10,21,,,,,Patrick Fazzio,Kyle Keenan,,Jake Hurst,Michael Moniz,
Pool Play,Contender 4.5+,Pool D,2,Single game,icedT,Keener’s Presidential Cabinet,icedT,21,16,,,,,Tiff Ding,Ty Fields,,Luke Popadiuk,Kelton Raabe,
Pool Play,Contender 4.5+,Pool D,2,Single game,Under 200,Falck - Drew,Under 200,21,18,,,,,Garrett Blanchard,Logan Coffelt,,Drew Ryder,Felipe Larroza,
Pool Play,Contender 4.5+,Pool D,2,Single game,Hali Boys,Spike Ballaz,Hali Boys,21,15,,,,,Aquila Lee,Barnabas Lee,,Johnny Reis,Avery Murray,
Pool Play,Contender 4.5+,Pool E,2,Single game,Shrute farms,The Boys,Shrute farms,21,13,,,,,Elijah Katz,Zachary Troyer,,Nat Gillespie,Steven Pisano,
Pool Play,Contender 4.5+,Pool E,2,Single game,Electric Sense,Caniac Combo,Caniac Combo,24,25,,,,,Liam Keegan,Dan Burkert,,Ryan Lechner,Quin Houck,
Pool Play,Contender 4.5+,Pool E,2,Single game,Fried Pork,Wacky,Fried Pork,21,11,,,,,Ryan Park,Lucas Hope,,Jesse Showalter,Jared Yoder,
Pool Play,Contender 4.5+,Pool F,2,Single game,55 BURGERS 55 FRIES 55 TACOS 55 PIES,"Slam squad ",55 BURGERS 55 FRIES 55 TACOS 55 PIES,23,21,,,,,Ian Lane,Nic Albornoz,,"Chris  Brubaker ",Nathan Witmer,
Pool Play,Contender 4.5+,Pool F,2,Single game,Buchanan/Wallace,2 Blue 2 Fog,Buchanan/Wallace,21,14,,,,,Carson Wallace,Aidan Buchanan,,Teo Horiuchi,Robert Griffith,
Pool Play,Contender 4.5+,Pool F,2,Single game,Home Field Advantage,Lunchtime Hustlers,Home Field Advantage,21,11,,,,,Sidney Mathues,Riley Nassour,,Robert Kang,Edmond Niu,
Pool Play,Contender 4.5+,Pool G,2,Single game,Wild Westchester Sharpshooters,peanut,Wild Westchester Sharpshooters,21,18,,,,,Maxwell Riseman,Ethan Ferland,,Sho M,Michael Ramsey,
Pool Play,Contender 4.5+,Pool G,2,Single game,Contender? Hardly know her,Balloon Knots,Contender? Hardly know her,21,13,,,,,Henry Switz,Patrick Ffrench,,Garrison Eaby,Landon Lewicki,
Pool Play,Contender 4.5+,Pool G,2,Single game,Spikeburgh,Jesus is King,Spikeburgh,21,16,,,,,Riley Savastano,Alexander Tuller,,Denver Leaman,Denver Leaman,
Pool Play,Contender 4.5+,Pool H,2,Single game,Old Hope,Gimme Dat,Old Hope,21,15,,,,,Sam Diani,Mitchell Whelan,,Ben Ragozzine,Matt Lacadie,
Pool Play,Contender 4.5+,Pool H,2,Single game,The Golden Horde,Cooked,Cooked,22,24,,,,,Pierre-André Gaumond,Osama Khan,,Joey Battle,Drew Weaver,
Pool Play,Contender 4.5+,Pool H,2,Single game,Falcon Filet,Thunder Buddies,Thunder Buddies,10,21,,,,,Noah Yost,AJ Yoon,,Ian Lah,Jeremy Schneider,
Pool Play,Contender 4.5+,Pool I,2,Single game,Lunge Damage,W'S ONLY,W'S ONLY,16,21,,,,,Justin Wang,Philip Cremer,,Jaden Weber,Conrad Wagler,
Pool Play,Contender 4.5+,Pool I,2,Single game,Ligma Lemons,TRP VT B3,Ligma Lemons,21,19,,,,,Brandon Timonere,Ant Terrigno,,Drew Keely,ian macdonald,
Pool Play,Contender 4.5+,Pool I,2,Single game,Harold and Kumar,American Gorilla,Harold and Kumar,21,16,,,,,Jerry Hao,Arjun Venigalla,,Brandon Henni,Thomas Gammer,
Pool Play,Contender 4.5+,Pool J,2,Single game,Low Blows,Poo no Pee,Low Blows,21,13,,,,,Kevin Chen,Jonathan Yuan,,Brandon Fung,rubin chang,
Pool Play,Contender 4.5+,Pool J,2,Single game,Fresh Cuts,My 600lbs Life,Fresh Cuts,23,21,,,,,Mike Hamilton,Ethan Westfall,,Vince Vo,David Nara,
Pool Play,Contender 4.5+,Pool J,2,Single game,Chaos Wizards,Ball Fondlers,Chaos Wizards,21,18,,,,,Troy Hernandez,Steven Graziano,,Daniil Tuder,Yibin Han,
Pool Play,Contender 4.5+,Pool A,3,Single game,elo hell,Z&B,elo hell,21,12,,,,,Rishab Jain,Jared Dean Katz,,Benjamin Gardiner,Zachary Amendola,
Pool Play,Contender 4.5+,Pool A,3,Single game,Tidal Wave,New England Hikers,New England Hikers,17,21,,,,,Jasper Chapman,DaRyan Hoover,,Matthew Baugher,Wayne Charles,
Pool Play,Contender 4.5+,Pool A,3,Single game,Kleenex Box,Hokie Spikes,Kleenex Box,21,18,,,,,Grant Yoder,Thomas Troyer,,Cody Miller,Brooks Weeks,
Pool Play,Contender 4.5+,Pool B,3,Single game,Gabay/Narayan,Bread Winners,Gabay/Narayan,21,19,,,,,Ethan Gabay,Jacob Narayan,,Allen Hornberger,Mike Deedy,
Pool Play,Contender 4.5+,Pool B,3,Single game,Happy Heffalumps,Pocket Rockets,Happy Heffalumps,21,11,,,,,Matt Catuccio,Michael Catuccio,,Jason Davis,Shawn Champion,
Pool Play,Contender 4.5+,Pool B,3,Single game,Let's Eat,Twin Towers,Let's Eat,21,5,,,,,Matthias Rolf,Dennis Wei,,Jeb Kurtz,Matthew Muthler,
Pool Play,Contender 4.5+,Pool C,3,Single game,Gauntlet,FHA loners,Gauntlet,21,9,,,,,Will Eckard,Nathan Montgomery,,Patrick Fazzio,Kyle Keenan,
Pool Play,Contender 4.5+,Pool C,3,Single game,Cold Cuts 🥶,D1 A Squad,Cold Cuts 🥶,21,17,,,,,JP Mitchell,Tim Daudelin,,Jake Hurst,Michael Moniz,
Pool Play,Contender 4.5+,Pool C,3,Single game,Body Shots,Put It in My Hand,Body Shots,21,12,,,,,Jackson Biggs,John Putney,,Jason Woo,Matthew Tiongko,
Pool Play,Contender 4.5+,Pool D,3,Single game,icedT,Hali Boys,Hali Boys,20,22,,,,,Tiff Ding,Ty Fields,,Aquila Lee,Barnabas Lee,
Pool Play,Contender 4.5+,Pool D,3,Single game,Under 200,Spike Ballaz,Under 200,21,15,,,,,Garrett Blanchard,Logan Coffelt,,Johnny Reis,Avery Murray,
Pool Play,Contender 4.5+,Pool D,3,Single game,Falck - Drew,Keener’s Presidential Cabinet,Falck - Drew,21,14,,,,,Drew Ryder,Felipe Larroza,,Luke Popadiuk,Kelton Raabe,
Pool Play,Contender 4.5+,Pool E,3,Single game,Shrute farms,Fried Pork,Fried Pork,19,21,,,,,Elijah Katz,Zachary Troyer,,Ryan Park,Lucas Hope,
Pool Play,Contender 4.5+,Pool E,3,Single game,Electric Sense,Wacky,Electric Sense,21,19,,,,,Liam Keegan,Dan Burkert,,Jesse Showalter,Jared Yoder,
Pool Play,Contender 4.5+,Pool E,3,Single game,Caniac Combo,The Boys,Caniac Combo,21,16,,,,,Ryan Lechner,Quin Houck,,Nat Gillespie,Steven Pisano,
Pool Play,Contender 4.5+,Pool F,3,Single game,55 BURGERS 55 FRIES 55 TACOS 55 PIES,Home Field Advantage,Home Field Advantage,16,21,,,,,Ian Lane,Nic Albornoz,,Sidney Mathues,Riley Nassour,
Pool Play,Contender 4.5+,Pool F,3,Single game,Buchanan/Wallace,Lunchtime Hustlers,Buchanan/Wallace,21,6,,,,,Carson Wallace,Aidan Buchanan,,Robert Kang,Edmond Niu,
Pool Play,Contender 4.5+,Pool F,3,Single game,2 Blue 2 Fog,"Slam squad ","Slam squad ",12,21,,,,,Teo Horiuchi,Robert Griffith,,"Chris  Brubaker ",Nathan Witmer,
Pool Play,Contender 4.5+,Pool G,3,Single game,Wild Westchester Sharpshooters,Spikeburgh,Wild Westchester Sharpshooters,21,9,,,,,Maxwell Riseman,Ethan Ferland,,Riley Savastano,Alexander Tuller,
Pool Play,Contender 4.5+,Pool G,3,Single game,Contender? Hardly know her,Jesus is King,Contender? Hardly know her,21,10,,,,,Henry Switz,Patrick Ffrench,,Denver Leaman,Denver Leaman,
Pool Play,Contender 4.5+,Pool G,3,Single game,Balloon Knots,peanut,Balloon Knots,21,16,,,,,Garrison Eaby,Landon Lewicki,,Sho M,Michael Ramsey,
Pool Play,Contender 4.5+,Pool H,3,Single game,Old Hope,Falcon Filet,Old Hope,21,8,,,,,Sam Diani,Mitchell Whelan,,Noah Yost,AJ Yoon,
Pool Play,Contender 4.5+,Pool H,3,Single game,The Golden Horde,Thunder Buddies,The Golden Horde,21,12,,,,,Pierre-André Gaumond,Osama Khan,,Ian Lah,Jeremy Schneider,
Pool Play,Contender 4.5+,Pool H,3,Single game,Cooked,Gimme Dat,Cooked,21,14,,,,,Joey Battle,Drew Weaver,,Ben Ragozzine,Matt Lacadie,
Pool Play,Contender 4.5+,Pool I,3,Single game,Lunge Damage,Harold and Kumar,Lunge Damage,21,18,,,,,Justin Wang,Philip Cremer,,Jerry Hao,Arjun Venigalla,
Pool Play,Contender 4.5+,Pool I,3,Single game,Ligma Lemons,American Gorilla,Ligma Lemons,21,10,,,,,Brandon Timonere,Ant Terrigno,,Brandon Henni,Thomas Gammer,
Pool Play,Contender 4.5+,Pool I,3,Single game,TRP VT B3,W'S ONLY,W'S ONLY,12,21,,,,,Drew Keely,ian macdonald,,Jaden Weber,Conrad Wagler,
Pool Play,Contender 4.5+,Pool J,3,Single game,Low Blows,Chaos Wizards,Low Blows,21,10,,,,,Kevin Chen,Jonathan Yuan,,Troy Hernandez,Steven Graziano,
Pool Play,Contender 4.5+,Pool J,3,Single game,Fresh Cuts,Ball Fondlers,Fresh Cuts,21,13,,,,,Mike Hamilton,Ethan Westfall,,Daniil Tuder,Yibin Han,
Pool Play,Contender 4.5+,Pool J,3,Single game,My 600lbs Life,Poo no Pee,Poo no Pee,12,21,,,,,Vince Vo,David Nara,,Brandon Fung,rubin chang,
Pool Play,Contender 4.5+,Pool A,4,Single game,elo hell,Kleenex Box,elo hell,21,16,,,,,Rishab Jain,Jared Dean Katz,,Grant Yoder,Thomas Troyer,
Pool Play,Contender 4.5+,Pool A,4,Single game,Tidal Wave,Z&B,Tidal Wave,22,20,,,,,Jasper Chapman,DaRyan Hoover,,Benjamin Gardiner,Zachary Amendola,
